MonsterID	MonsterName	MonsterNameJP	Rarity	AttributeOne	MaxLevel	NumOfAwokenSkills
1364	Holy Hour Dragon Knight, Jeanne d'Arc	聖刻の龍騎姫・ジャンヌダルク	6	4	99	2	
1365	Shadow Moon Dragon Knight, Mulan	月影の龍騎姫・ムーラン	6	5	99	2	
1366	Firon	ファイロン	2	1	30	0	
1367	Waron	ウォーロン	2	2	30	0	
1368	Winron	ウィンロン	2	3	30	0	
1369	Shiron	シャイロン	2	4	30	0	
1370	Shadron	シャドロン	2	5	30	0	
1371	Crazed King of Purgatory, Beelzebub	獄羅苦狂魔皇・ベルゼブブ	8	5	99	8	
1372	Sleeping Dragon, Zhuge Liang	臥龍神・諸葛亮	5	3	50	0	
1373	Genius Sleeping Dragon, Zhuge Liang	俊才の臥龍神・諸葛亮	6	3	99	8	
1374	Life Dragon, Zhuge Liang	命龍神・諸葛亮	6	4	50	0	
1375	Celestial Life Dragon, Zhuge Liang	天星の命龍神・諸葛亮	7	4	99	9	
1412	Red Riding Hood	赤ずきん	4	1	50	0	
1413	Happy Forest Maiden, Red Riding Hood	森の元気娘・赤ずきん	5	1	99	8	
1414	Snow White	白雪姫	4	2	50	0	
1415	Queen of the Dwarfs, Snow White	小人の王女・白雪姫	5	2	99	8	
1416	Thumbelina	おやゆび姫	4	3	50	0	
1417	Four Leaf Clover Princess, Thumbelina	四つ葉の王女・おやゆび姫	5	3	99	8	
1418	Cinderella	シンデレラ	4	4	50	0	
1419	White Coach Princess, Cinderella	白馬車の姫君・シンデレラ	5	4	99	8	
1420	Sleeping Beauty	ねむり姫	4	5	50	0	
1421	Thorn Princess, Sleeping Beauty	イバラの王女・ねむり姫	5	5	99	8	
1422	Guardian of the Sacred City, Athena	聖都の守護神・アテナ	8	4	99	6	
1423	Shining Lance Wielder, Odin	光槍の魔術神・オーディン	7	3	99	8	
1424	Zhang Fei	張飛	5	3	50	0	
1425	Decisive General, Zhang Fei	決死の燕将軍・張飛	6	3	99	3	
1458	Mystic Pentad Dragon, Folklore	五天の神秘龍・フォークロア	7	2	99	4	
1459	Mystic Pentad Dragon, Kotodama	五晶の神秘龍・コトダマ	7	4	99	4	
1460	Noah	ノア	6	2	50	0	
1461	Awoken Noah	覚醒ノア	7	2	99	3	
1462	Sopdet	ソティス	6	4	50	0	
1463	Awoken Sopdet	覚醒ソティス	7	4	99	3	
1464	Thoth	トト	6	5	50	0	
1465	Awoken Thoth	覚醒トト	7	5	99	3	
1466	Ra TAMADRA	ラーたまドラ	5	4	99	2	
1467	Amaterasu Ohkami TAMADRA	アマテラスオオカミたまドラ	5	4	99	2	
1468	Tsukuyomi TAMADRA	ツクヨミたまドラ	5	5	99	2	
1469	Voice of God, Metatron TAMADRA	神輝の代行者・メタトロンたまドラ	6	4	99	2	
1470	Hand of the Dark God, Metatron TAMADRA	神魔の執行者・メタトロンたまドラ	7	5	99	2	
1471	Swift Dragon Emperor, Threedia	迅龍帝・スリーディア	5	3	50	0	
1472	Stormwing Dragon Emperor, Threedia	嵐翼の迅龍帝・スリーディア	6	3	99	3	
1473	Bold Pirate Dragon King, Zaerog	不倒の海賊龍王・ゼローグ	8	2	99	4	
1474	Yatagarasu	ヤタガラス	3	4	1	0	
1476	Batman+BW Stealth	バットマン＋BWステルス	7	5	99	8	
1502	Fire Dragon Swordsman	火の龍剣士	4	1	70	0	
1503	Fire Dragon Knight	ファイアドラゴンナイト	5	1	99	4	
1504	Water Dragon Swordsman	水の龍剣士	4	2	70	0	
1505	Water Dragon Knight	ウォータードラゴンナイト	5	2	99	4	
1506	Shining Dragon Swordsman	光の龍剣士	4	4	70	0	
1507	Shining Dragon Knight	シャインドラゴンナイト	5	4	99	4	
1509	Mephistopheles	メフィストフェレス	6	4	50	0	
1510	Awoken Mephistopheles	覚醒メフィストフェレス	7	4	99	3	
1511	Bonfire Fox, Mitsuki	燎火の天狐・ミツキ	7	1	99	8	
1512	Distant Sea Talent, Ruka	絶海の才女・ルカ	7	2	99	8	
1513	Shrine Priestess, Kano	祭祀の神子・カノ	7	3	99	8	
1514	Nomadic Dancer, Fuu	遊牧の舞姫・フウ	7	4	99	8	
1515	Cryptic Feline, Kurone	幽幻の猫又・クロネ	7	5	99	8	
1516	Lively Maiden, Princess Valkyrie	爽乙女・プリンセスヴァルキリー	6	3	99	3	
1517	Thorned Guardian, Graceful Valkyrie	茨戒爽姫・グレイスヴァルキリー	7	3	99	3	
1518	Keeper of Paradise, Metatron	楽園の管理者・メタトロン	7	2	99	6	
1519	Spirit	よりしろ	1	4	1	0	
1520	Metabon	めたぼん	3	5	1	0	
1521	Royal Green Hawk	ロイヤルグリーンホーク	3	3	1	0	
1522	Picosuke	ピコスケ	3	1	25	0	
1523	Flame Knight Areon	炎騎士アレイオーン	4	1	70	2	
1524	Noble Dragon, Yoroku	義信龍・ヨロク	6	4	50	0	
1525	Honorable Dragon General, Kanetsugu	義愛の知将龍・カネツグ	7	4	99	3	
1526	High Fire Ninja	火の上忍	4	1	99	2	
1527	High Water Ninja	水の上忍	4	2	99	2	
1528	High Wood Ninja	木の上忍	4	3	99	2	
1529	High Light Ninja	光の上忍	4	4	99	2	
1530	High Dark Ninja	闇の上忍	4	5	99	2	
1531	Zeus Mercury	ゼウス・マーキュリー	6	2	50	0	
1532	Awoken Zeus Mercury	覚醒ゼウス・マーキュリー	7	2	99	3	
1533	Awoken Minerva	覚醒ミネルヴァ	7	1	99	9	
1534	Awoken Neptune	覚醒ネプチューン	7	2	99	9	
1535	Awoken Ceres	覚醒セレス	7	3	99	9	
1536	Awoken Dancing Queen Hera-Ur	覚醒ヘラ・ウルズ↑↑	8	1	99	6	
1537	Red Shieldra	レッドシードラ	3	1	25	0	
1538	Flame Shield Knight	フレイムシールドナイト	4	1	70	0	
1539	Blue Shieldra	ブルーシードラ	3	2	25	0	
1540	Aqua Shield Knight	アクアシールドナイト	4	2	70	0	
1543	Yellow Shieldra	イエローシードラ	3	4	25	0	
1544	Light Shield Knight	ライトシールドナイト	4	4	70	0	
1545	Purple Shieldra	パープルシードラ	3	5	25	0	
1546	Shadow Shield Knight	シャドウシールドナイト	4	5	70	0	
1547	Flampy	ホノピィ	7	1	1	0	
1548	Bubpy	ミズピィ	7	2	1	0	
1549	Woodpy	モクピィ	7	3	1	0	
1550	Shynpy	ヒカピィ	7	4	1	0	
1551	Badpy	ヤミピィ	7	5	1	0	
1552	Heaven-Shaking Archdemon, Lucifer	天滅の神魔王・ルシファー	7	5	99	6	
1553	Hell-Creating Archdemon, Lucifer	創獄の神魔王・ルシファー	7	5	99	6	
1554	Ultimate Taiko God Don-chan	太鼓神どんちゃん・極	6	4	99	2	
1555	Eight-Headed Dragon God, Viper Orochi	八相龍神・ヤマタノオロチ	7	2	99	6	
1556	Demon Slayer, Susano no Mikoto	斬魔閃神・スサノオノミコト	7	3	99	6	
1557	Dancing Flame, Amaterasu Ohkami	焔天舞神・アマテラスオオカミ	7	4	99	6	
1585	Goddess of Secrets, Kali	秘女神・カーリー	5	4	50	0	
1586	Shining Goddess of Secrets, Kali	輝耀の秘女神・カーリー	6	4	99	5	
1587	Goddess of Power, Kali	威女神・カーリー	6	5	50	0	
1588	Destroying Goddess of Power, Kali	暴滅の威女神・カーリー	7	5	99	6	
1589	Guan Yinping	関銀屏	5	1	50	0	
1590	Peach Garden General, Guan Yinping	桃園の義将姫・関銀屏	6	1	99	3	
1591	Flame Insect Dragon, Flammesickle	炎の蟲龍・フラムシックル	5	1	99	2	
1592	Water Insect Dragon, Deadjumper	水の蟲龍・デッドジャンパー	5	2	99	2	
1593	Earth Insect Dragon, Gigarock	地の蟲龍・ギガロック	5	3	99	2	
1594	Light Insect Dragon, Pulseneedle	光の蟲龍・パルスニードル	5	4	99	2	
1595	Dark Insect Dragon, Mutecocoon	闇の蟲龍・ミュートコクーン	5	5	99	2	
1596	Oneton	ワントン	2	1	30	0	
1597	Twinton	ツィントン	2	2	30	0	
1598	Tripton	トリプトン	2	3	30	0	
1599	Cuaton	クアトン	2	4	30	0	
1600	Quinton	クィントン	2	5	30	0	
1601	Vibrant Butterfly Dragon, Swallowtail	極艶の蝶龍・スワロウテイル	6	5	99	2	
1602	Apex Blue Flower Dragon, Starling	蒼頂の華龍・スターリング	7	2	99	4	
1613	Moonlit Feline Goddess, Bastet	月下の愛猫神・バステト	7	3	99	6	
1614	Fire Wizard, Laila	火の魔法使い・ライラ	5	1	50	0	
1615	Inferno Sorcerer, Laila	猛炎の魔道士・ライラ	6	1	99	6	
1616	Water Wizard, Sharon	水の魔法使い・シャロン	5	2	50	0	
1617	Pure Water Sorcerer, Sharon	錬水の魔道士・シャロン	6	2	99	6	
1618	Wood Wizard, Leeza	木の魔法使い・リーザ	5	3	50	0	
1619	Sacred Tree Sorcerer, Leeza	神木の魔道士・リーザ	6	3	99	6	
1620	Light Wizard, Rei Sirius	光の魔法使い・レイ＝シリウス	5	4	50	0	
1621	Flash Sorcerer, Rei Sirius	閃光の魔道士・レイ＝シリウス	6	4	99	8	
1622	Dark Wizard, Dill Sirius	闇の魔法使い・ディル＝シリウス	5	5	50	0	
1623	Ebon Sorcerer, Dill Sirius	冥闇の魔道士・ディル＝シリウス	6	5	99	8	
1624	Wandering Wizard, Wee Jas	放浪の魔法使い・ウィジャス	5	4	50	0	
1625	Space-Time Sorcerer, Wee Jas	時空の魔術師・ウィジャス	6	4	99	8	
1626	Jester Wizard, Chester	道化の魔法使い・チェスター	5	5	50	0	
1627	Dimensional Sorcerer, Chester	次元の魔術師・チェスター	6	5	99	8	
1628	Cauchemar	コシュまる	6	3	70	0	
1629	Chivalric Demon Prince, Cauchemar	姫護の魔公子・コシュまる	7	3	99	3	
1630	Star Dragon Emperor, Defoud	星龍帝・デフォード	5	4	50	0	
1631	Dark Sky Star Dragon Emperor, Defoud	天冥の星龍帝・デフォード	6	4	99	8	
1632	ABE Fencer Red	ABE・フェンサー・レッド	3	1	25	0	
1633	ABE Knight Red	ABE・ナイト・レッド	4	1	70	2	
1634	ABE Trickster Blues	ABE・遊び人・ブルース	3	2	25	0	
1635	ABE Archer Blues	ABE・アーチャー・ブルース	4	2	70	2	
1636	ABE Mage Chuck	ABE・マジシャン・チャック	3	4	25	0	
1637	ABE Wizard Chuck	ABE・ウィザード・チャック	4	4	70	2	
1638	ABE Cleric Matilda	ABE・ヒーラー・マチルダ	3	4	25	0	
1639	ABE Priest Matilda	ABE・プリースト・マチルダ	4	4	70	2	
1640	ABE Pirate Bomb	ABE・パイレーツ・ボム	3	5	25	0	
1641	ABE Capt'n Bomb	ABE・キャプテン・ボム	4	5	70	2	
1642	ABE Guard Captain Pig	ABE・ガード・ピグ	4	3	50	0	
1643	ABE Royal Guard Pig	ABE・ロイヤルガード・ピグ	5	3	99	3	
1644	Arbiter of Judgement, Metatron	神罰の審理者・メタトロン	8	5	99	9	
1645	Marvelous Red Dragon Caller, Sonia	絶世の紅龍喚士・ソニア	7	1	99	6	
1646	King of Hell, Satan	地獄の魔神王・サタン	8	5	99	3	
1647	Dark Knight, Gravis	暗黒騎士・グラヴィス	5	5	50	0	
1648	Corpse Armor Dark Knight, Gravis	骸甲の暗黒騎士・グラヴィス	6	5	99	3	
1649	Red Knight, Nim	赤騎士・ニム	5	1	50	0	
1650	Armored Blue Flame Knight, Nim	蒼炎の鎧騎士・ニム	6	1	99	4	
1651	Blue Knight, Muse	青騎士・ミューズ	5	2	50	0	
1652	Armored Green Ice Knight, Muse	翠氷の鎧騎士・ミューズ	6	2	99	4	
1653	Green Knight, Delgado	緑騎士・デルガド	5	3	50	0	
1654	Armored Red Storm Knight, Delgado	紅嵐の鎧騎士・デルガド	6	3	99	4	
1655	Holy Knight, Arcline	聖騎士・アークライン	5	4	50	0	
1656	Armored Blue Blade Knight, Arcline	蒼大剣の鎧騎士・アークライン	6	4	99	4	
1657	Evil Knight, Creuse	魔騎士・クレーゼ	5	5	50	0	
1658	Armored Dual Blade Knight, Creuse	蒼対剣の鎧騎士・クレーゼ	6	5	99	4	
1659	Set	セト	5	1	50	0	
1660	Burning God, Set	焦炎神・セト	6	1	99	4	
1661	Nut	ヌト	5	2	50	0	
1662	Goddess of the Starry Sky, Nut	星雲神・ヌト	6	2	99	4	
1663	Osiris	オシリス	5	3	50	0	
1664	God of Dark Riches, Osiris	冥穣神・オシリス	6	3	99	4	
1665	Hathor	ハトホル	5	4	50	0	
1666	Sacred Life Goddess, Hathor	聖命神・ハトホル	6	4	99	4	
1667	Nephthys	ネフティス	5	5	50	0	
1668	Goddess of the Dead, Nephthys	冥霊神・ネフティス	6	5	99	4	
1669	The Norn Urd	時女神・ウルド	5	1	50	0	
1670	Norn of the Past, Urd	過去の時女神・ウルド	6	1	99	6	
1671	The Norn Verdandi	時女神・ヴェルダンディ	5	3	50	0	
1672	Norn of the Present, Verdandi	現在の時女神・ヴェルダンディ	6	3	99	6	
1673	The Norn Skuld	時女神・スクルド	6	2	50	0	
1674	Norn of the Future, Skuld	未来の時女神・スクルド	7	2	99	7	
1675	Superman	スーパーマン	5	4	50	0	
1676	Last Son of Krypton, Superman	クリプトンの末裔・スーパーマン	6	4	99	4	
1677	Supergirl	スーパーガール	5	4	50	0	
1678	Survivor of Krypton, Supergirl	クリプトンの遺児・スーパーガール	6	4	99	4	
1679	Aquaman	アクアマン	4	2	50	0	
1680	King of Atlantis, Aquaman	アトランティスの王・アクアマン	5	2	99	3	
1681	Green Arrow	グリーンアロー	4	3	50	0	
1682	Ace Archer, Green Arrow	エースアーチャー・グリーンアロー	5	3	99	9	
1683	The Flash	フラッシュ	4	4	50	0	
1684	Crimson Speedster, The Flash	深紅のスピードスター・フラッシュ	5	4	99	3	
1685	Batgirl & Batwoman	バットガール＆バットウーマン	4	5	50	0	
1686	Vigilantes, Batgirl & Batwoman	自警団員・Bガール＆Bウーマン	5	5	99	3	
1687	Wonder Woman	ワンダーウーマン	4	3	50	0	
1688	Wisdom of Athena, Wonder Woman	アテナの知恵・ワンダーウーマン	5	3	99	3	
1689	Harley Quinn	ハーレイクイン	3	1	25	0	
1690	Mad Love, Harley Quinn	マッドラブ・ハーレイクイン	4	1	70	2	
1691	Silver Banshee	シルバーバンシー	3	2	25	0	
1692	Wail of Death, Silver Banshee	死の嘆き・シルバーバンシー	4	2	70	2	
1693	Lex Luthor	レックスルーサー	3	5	25	0	
1694	Evil Genius, Lex Luthor	悪の天才・レックスルーサー	4	5	99	2	
1695	Doomsday	ドゥームズデイ	3	3	25	0	
1696	Ultimate Lifeform, Doomsday	究極の生命体・ドゥームズデイ	4	3	99	2	
1697	Poison Ivy	ポイズンアイビー	3	3	25	0	
1698	Master Toxicologist, Poison Ivy	毒物学者・ポイズンアイビー	4	3	70	2	
1699	Darkseid	ダークサイド	4	5	50	0	
1700	Dread Lord, Darkseid	恐るべき君主・ダークサイド	5	5	99	2	
1701	ChibiDra	ちびドラ	2	5	1	0	
1702	Memorial TAMADRA	メモリアルたまドラ	7	4	1	0	
1704	Drifting Wizard, Wee Jas	彷徨の魔法使い・ウィジャス	5	3	50	0	
1705	Endless Era Sorcerer, Wee Jas	永世の魔術師・ウィジャス	6	3	99	8	
1706	Red Sky Wizard, Chester	茜空の魔法使い・チェスター	5	1	50	0	
1707	Twilight Sorcerer, Chester	黄昏の魔術師・チェスター	6	1	99	8	
1709	Extra Latent Slot TAMADRA	潜在拡張たまドラ	8	4	1	0	
1710	Zhao Yun	趙雲	6	3	70	0	
1711	Mighty Dragon General, Zhao Yun	龍威の勇将軍・趙雲	7	3	99	3	
1712	Unyielding Samurai Dragon King, Zaerog	不屈の戦国龍王・ゼローグ	8	1	99	4	
1713	5-Ore Magic Stone Dragon, Mithril Edge	五鉱の魔石龍・ミスリルエッジ	6	2	99	3	
1714	sleeping dragon, zhuge liang	臥龍神・ミニ諸葛亮	4	3	50	0	
1715	genius sleeping dragon, zhuge liang	俊才の臥龍神・ミニ諸葛亮	5	3	99	2	
1716	bearded deity, guan yu	美髯神・ミニ関羽	4	3	50	0	
1717	steadfast bearded deity, guan yu	義篤の美髯神・ミニ関羽	5	3	99	2	
1726	Awoken Hino Kagutsuchi	覚醒ヒノカグツチ	7	1	99	9	
1727	Divine Law Goddess, Valkyrie Rose	神命姫神・ヴァルキリーローズ	8	4	99	6	
1728	Phoenix Goddess, Valkyrie Femme	凰華姫神・ヴァルキリーファム	8	1	99	9	
1729	Azure Goddess, Valkyrie Reine	蒼翔姫神・ヴァルキリーレイン	8	2	99	9	
1730	Thorned Goddess, Valkyrie Elize	茨戒姫神・ヴァルキリーエリーゼ	8	3	99	9	
1731	Black-Winged Goddess, Valkyrie Claire	黒翼姫神・ヴァルキリークレール	8	5	99	9	
1732	Stormy God-Emperor, Yamato Takeru	荒天の武皇神・ヤマトタケル	7	1	99	7	
1733	Blue Chain Starsea Goddess, Andromeda	蒼鎖の星海神・アンドロメダ	7	2	99	7	
1734	Green Star Vanquishing Deity, Perseus	翠星の破邪神・ペルセウス	7	3	99	7	
1735	Revered Monkey King, Sun Wukong	大聖の金猿神・孫悟空	7	4	99	7	
1736	Wailing Bleak Night Goddess, Pandora	魔哭の冥夜神・パンドラ	7	5	99	7	
1737	Permafrost Queen, Hera-Is	澪王妃・ヘラ・イース	8	2	99	6	
1738	Dominating Warrior King, Cao Cao	覇征の龍武王・曹操	7	1	99	7	
1739	Unifying Martial Deity, Cao Cao	統覇の武王神・曹操	7	1	99	6	
1740	Bold Divine General, Sun Quan	勇壮の将軍神・孫権	7	2	99	6	
1741	Soaring Dragon General, Sun Quan	雄飛の龍将軍・孫権	7	2	99	7	
1742	Guardian Divine Emperor, Liu Bei	護誓の英帝神・劉備	7	3	99	6	
1743	Restrained Dragon Hero, Liu Bei	克己の龍英傑・劉備	7	3	99	7	
1744	Sacred Dragon Princess, Da Qiao	天禄の龍聖姫・大喬	7	4	99	7	
1745	Sacred Divine Flower, Xiao Qiao	天奏の聖華神・小喬	7	4	99	6	
1746	Chaotic Flying General, Lu Bu	修羅の飛翔神・呂布	7	5	99	7	
1747	Sparkling Goddess of Secrets, Kali	綺羅の秘女神・カーリー	7	4	99	6	
1748	Awoken Hades	覚醒ハーデス	7	5	99	9	
1749	Red Grimoire, Theurgia	赤の魔導書・テウルギア	5	1	50	0	
1750	Red Ring Sorceress, Theurgia	紅輪の魔導姫・テウルギア	6	1	99	4	
1751	Blue Grimoire, Ars Paulina	青の魔導書・アルス＝パウリナ	5	2	50	0	
1752	Blue Time Sorceress, Ars Paulina	蒼刻の魔導姫・アルス＝パウリナ	6	2	99	4	
1753	Green Grimoire, Armadel	緑の魔導書・アルマデル	5	3	50	0	
1754	Green Essence Sorceress, Armadel	碧精の魔導姫・アルマデル	6	3	99	4	
1755	Yellow Grimoire, Ars Nova	黄の魔導書・アルス＝ノウァ	5	4	50	0	
1756	Gleaming Light Sorceress, Ars Nova	煌灯の魔導姫・アルス＝ノウァ	6	4	99	7	
1757	Purple Grimoire, Goetia	紫の魔導書・ゴエティア	5	5	50	0	
1758	Black Flying Sorceress, Goetia	闇翔の魔導姫・ゴエティア	6	5	99	7	
1759	Dragon Caller, Sonia Gran	龍喚士・ソニア＝グラン	7	4	99	3	
1760	Dawning Dragon Caller, Sonia Gran	始まりの龍喚士・ソニア＝グラン	8	4	99	9	
1761	Burning Bowl Dragon, Gyundo	火熱の丼龍・ギュンド	5	1	99	2	
1762	Fragrant Bowl Dragon, Happo	香彩の丼龍・ハッポウ	5	2	99	2	
1763	Rich Bowl Dragon, Katsumin	芳醇の丼龍・カツミン	5	3	99	2	
1764	Sunrise Bowl Dragon, Gasho	日出の丼龍・ガショウ	5	4	99	2	
1765	Moon Kettle Bowl Dragon, Hagamar	月釜の丼龍・ハガマル	5	5	99	2	
1766	Mugtea	マグティー	2	1	30	0	
1767	Mugmil	マグミル	2	2	30	0	
1768	Mugcha	マグチャ	2	3	30	0	
1769	Mugcorn	マグコーン	2	4	30	0	
1770	Mugcoffee	マグカフィ	2	5	30	0	
1771	Galbowl	カルドン	3	1	25	0	
1772	Flame Bowl Demon, Galbowl	炎の丼魔・カルドン	4	1	70	0	
1773	Tunabowl	ツナドン	3	2	25	0	
1774	Sea Bowl Demon, Tunabowl	海の丼魔・ツナドン	4	2	70	0	
1775	Soybowl	ソイドン	3	3	25	0	
1776	Land Bowl Demon, Soybowl	地の丼魔・ソイドン	4	3	70	0	
1777	Chickenbowl	トリドン	3	4	25	0	
1778	Gold Bowl Demon, Chickenbowl	金の丼魔・トリドン	4	4	70	0	
1779	Sukibowl	スキドン	3	5	25	0	
1780	Purple Bowl Demon, Sukibowl	紫の丼魔・スキドン	4	5	70	0	
1781	Holy Night Santa Claus, Hera	聖夜のサンタクロース・ヘラ	7	1	99	3	
1782	Holy Night Divine Elemental, Genie	聖夜の神精霊・ジーニャ	6	4	99	9	
1783	Holy Night Kirin Princess, Sakuya	聖夜の麒麟姫・サクヤ	7	4	99	7	
1784	moonbeam fang witch, lilith	月光牙の魔女・ミニりりす	5	5	99	3	
1785	warrior rose, graceful valkyrie	薔薇戦姫・ミニぐれいすばるきりー	5	4	99	3	
1786	incarnation of suzaku, leilan	朱雀の化身・ミニれいらん	4	1	70	3	
1787	incarnation of seiryuu, karin	青龍の化身・ミニかりん	4	2	70	3	
1788	incarnation of genbu, meimei	玄武の化身・ミニめいめい	4	3	70	3	
1789	incarnation of kirin, sakuya	麒麟の化身・ミニさくや	4	4	70	3	
1790	incarnation of byakko, haku	白虎の化身・ミニはく	4	5	70	3	
1791	war deity of the night, tsukuyomi	夜刻武神・ミニつくよみ	5	5	99	4	
1792	keeper of the sacred texts, metatron	神書の管理者・ミニめたとろん	6	4	99	4	
1793	extant red dragon caller, sonia	現世の赤龍喚士・ミニそにあ	6	1	99	4	
1794	rebel seraph lucifer	反逆の熾天使・ミニるしふぁー	5	5	99	4	
1811	cao cao	ミニ曹操	4	1	50	0	
1812	conquering martial deity, cao cao	求覇の武王神・ミニ曹操	5	1	99	2	
1813	sun quan	ミニ孫権	4	2	50	0	
1814	courageous divine general, sun quan	秘勇の将軍神・ミニ孫権	5	2	99	2	
1815	liu bei	ミニ劉備	4	3	50	0	
1816	moral commanding deity, liu bei	明徳の英傑神・ミニ劉備	5	3	99	2	
1817	da qiao & xiao qiao	ミニ大喬＆小喬	4	4	50	0	
1818	divine flowers, da qiao & xiao qiao	凛聖の双華神・ミニ大喬＆小喬	5	4	99	2	
1819	lu bu	ミニ呂布	4	5	50	0	
1820	divine flying general, lu bu	羅刹の飛翔神・ミニ呂布	5	5	99	2	
1821	guan yu	忠義神・ミニ関羽	5	1	50	0	
1822	valiant & loyal deity, guan yu	奮起の忠義神・ミニ関羽	6	1	99	3	
1823	life dragon, zhuge liang	命龍神・ミニ諸葛亮	5	4	50	0	
1824	celestial life dragon, zhuge liang	天星の命龍神・ミニ諸葛亮	6	4	99	3	
1825	I Love DeviBear	I LOVE デビベア	4	5	99	8	
1826	Red Angel, Rozuel	紅天使・ロズエル	5	1	50	0	
1827	Red-Winged Star Angel, Rozuel	紅翼の星天使・ロズエル	6	1	99	4	
1828	Blue Angel, Famiel	蒼天使・ファミエル	5	2	50	0	
1829	Blue-Winged Star Angel, Famiel	蒼翼の星天使・ファミエル	6	2	99	4	
1830	Green Angel, Ruel	翠天使・リュエル	5	3	50	0	
1831	Green-Winged Star Angel, Ruel	翠翼の星天使・リュエル	6	3	99	4	
