name	effect	
Gnawing Fear	Attacker type cards HP x1.5, ATK x1.5.	
Godly Assault	Attacker type cards ATK x1.35, RCV x1.35. ATK x3 when simultaneously clearing 6 connected Light orbs.	
Godly Efficiency of Creation	25% HP reduction. Balanced & God type cards ATK x4.	
Godly Efficiency of Genesis	ATK x7, reduce damage taken by 50% after matching Heal orbs in a cross formation. Balanced & God type cards RCV x2.	
Godly Wall of Cursed Flowers	Devil type cards ATK x1.5. 55% Wood & Dark damage reduction.	
Godly Wall of Demonic Ice	Devil type cards ATK x1.5. 55% Water & Dark damage reduction.	
Godly Wall of Evil Flame	Devil type cards ATK x1.5. 55% Fire & Dark damage reduction.	
Godly Wall of Holy Evil	Devil type cards ATK x1.5. 55% Light & Dark damage reduction.	
Godly Wall of Holy Forest	God type cards ATK x1.5. 55% Wood & Light damage reduction.	
Godly Wall of Holy Forest X	ATK x1.5 for clearing each Wood or Light orbs in a cross formation. All attribute cards ATK x4 when reaching Wood & Light combos.	
Godly Wall of Holy Ocean	God type cards ATK x1.5. 55% Water & Light damage reduction.	
Godly Wall of Light & Dark	God type cards ATK x1.5. 55% Light & Dark damage reduction.	
Godly Wall of Sunlight	God type cards ATK x1.5. 55% Fire & Light damage reduction.	
God Mountain's Necklace	Wood attribute cards HP x1.1, ATK x1.1, RCV x1.1. All attribute cards ATK x3 when attacking with 2 of following orb types: Wood, Light & Heart.	
god's hand	Increases time limit of orb movement by 5 seconds.	
God's Hand	Increases time limit of orb movement by 5 seconds.	
Godspeed Offense	All attribute cards ATK x2.5 when HP is greater than 50%.	
Go-go Dance	Fire & Light attribute cards ATK x2. Turn orb sound effects into Taiko noises.	
Gold Amplifier	ATK x1.5 when simultaneously clearing 3 connected Light orbs. Machine type cards HP x1.5, RCV x1.5.	
Gold Coating	Machine type cards ATK x2, RCV x2. Light attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
Gold Cowl	Machine type cards ATK x2.5 when HP is greater than 50%. 20% Fire, Water, Wood & Light damage reduction.	
Golden Apple Remains	Water attribute cards ATK x2.5, RCV x2.5. Water attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
Golden Blade-1st Form Fang	All attribute cards ATK x3 when reaching 5 combos or above.	
Golden Blade-6th Form Nothingness	All attribute cards ATK x3 when reaching 5 combos or above. Increases time limit of orb movement by 2 seconds.	
Golden God's Divine Power	Wood attribute cards ATK x2.5, RCV x1.5. ATK x1.5 when simultaneously clearing 4 connected Heart orbs. ATK x0.5 for each additional orb, up to ATK x3 at 7 connected orb.	
Gold Film	Light attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack ) Machine type cards HP x1.5, RCV x1.5.	
Gold Sea King's Jolly Roger	Light attribute cards ATK x2.5 when HP is greater than 50%.	
Good... That's the spirit.	Wood attribute cards ATK x2.5. ATK x1.5 when simultaneously clearing 3 connected Jammer orbs.	
Gotham's Protector	Light attribute cards ATK x3.5 when HP is greater than 80%.	
Grace of Brisingamen	Wood attribute & Healer type cards ATK x2, RCV x2.	
Grace of Darkness	Dark attribute cards HP x2.5.	
Grace of Divinegon	Dragon & God type cards HP x2.	
Grace of Fire	Fire attribute cards HP x2.5.	
Grace of Light	Light attribute cards HP x2.5.	
Grace of Mimir	Water attribute & God type cards HP x1.5, ATK x2.5.	
Grace of Scathach	Balanced type cards HP x2.5.	
Grace of the Commerce Deity	Water attribute cards HP x2, ATK x2.	
Grace of the Golden Apple	Water attribute & Balanced type cards ATK x2, RCV x2.	
Grace of the Hunt Deity	Wood attribute cards HP x2, ATK x2.	
Grace of the Lightning Dragon	Dragon attribute & God type cards HP x2, ATK x2.	
grace of the nile	All attribute cards ATK x3 when attacking with 3 of following orb types: Fire, Water, Wood, Light & Dark.	
Grace of the Nile	All attribute cards ATK x3 when attacking with 3 of following orb types: Fire, Water, Wood, Light & Dark.	
Grace of the Phoenix	Balanced type cards RCV x2.5.	
Grace of the War Deity	Fire attribute cards HP x2, ATK x2.	
Grace of Water	Water attribute cards HP x2.5.	
Grace of Wind	Wood attribute cards HP x2.5.	
Grand Wave	Physical type cards HP x2, ATK x2.	
Grape Candy	Dark attribute cards HP x1.3, RCV x1.3.	
Great Treasure of Mountain and Sea	All attribute cards ATK x5 when attacking with Water, Wood, Light & Dark orb types at the same time.	
Green Angel's Revelation	Wood attribute cards HP x2, ATK x1.35, RCV x2.	
Green Bamboo Wind	Wood attribute cards ATK x4 on the turn a skill is used. ( Multiple skills will not stack )	
Green Dust	All attribute cards ATK x2.5 when reaching Wood & Wood combos.	
Green Effect	Attacker type cards HP x2.	
Green Fruit Blessing	Wood attribute cards HP x2, RCV x2.	
Green Fruit Power	Wood attribute cards HP x1.5, RCV x1.5.	
Green Planet of the Dark	Wood & Dark attribute cards HP x1.5, ATK x2.	
Green Polar Dance	All attribute cards ATK x4 when attacking with 3 of following orb types: Wood, Light, Dark & Heart.	
Green Prison Earth Circle	Dark attribute cards ATK x2. Wood attribute cards HP x1.5. All attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
green-red divine clock	Wood attribute cards ATK x3 when HP is less than 50% ( Wood attribute cards ATK x3.3 when HP is full. Wood attribute cards ATK x3.15 when HP is greater than 50%. ). Fire attribute cards HP x1.5.	
Green-Red Divine Clock	Wood attribute cards ATK x3 when HP is less than 50% ( Wood attribute cards ATK x3.3 when HP is full. Wood attribute cards ATK x3.15 when HP is greater than 50%. ). Fire attribute cards HP x1.5.	
Green Sea King's Jolly Roger	Wood attribute cards ATK x2.5 when HP is greater than 50%.	
Green Shining Star	Wood & Light attribute cards HP x1.5, ATK x2.	
Green Steel Star of Ophiuchus	Machine type cards HP x2, ATK x2. RCV x2.5 when matching exactly 4 connected heart orbs.	
Green Steel Star Sagittarius	Machine type cards ATK x1.5, RCV x1.5. ATK x3 when simultaneously clearing 6 connected Wood orbs. ATK x0.5 for each additional orb, up to ATK x4 at 8 connected orb.	
Grind... Pantera!!	Water attribute cards ATK x2. Wood attribute cards HP x1.35. All attribute cards ATK x2 when reaching Water & Wood combos.	
Ground Scrape	Machine type cards ATK x2.	
Grovel!! Grovel!!	Attacker type cards ATK x2, RCV x1.5.	
Grr...gh...agh...	Dark attribute cards ATK x2. 100% chance to deal counter Dark damage of 1x damage taken.	
Grunting!!	Fire attribute cards ATK x1.5, RCV x1.5.	
Guidance of the Blue Angel	Water attribute cards HP x2, ATK x1.5, RCV x2.	
Guidance of the Flower Star	Healer type cards HP x2.5. All attribute cards ATK x2.5 when reaching Heart & Heart combos.	
Guidance of the Green Angel	Wood attribute cards HP x2, ATK x1.5, RCV x2.	
Guidance of the Red Angel	Fire attribute cards HP x2, ATK x1.5, RCV x2.	
Guidance of the Shining Angel	Light attribute cards HP x2, ATK x1.5, RCV x2.	
Guidance of the Victory Sword	Fire attribute & Attacker type cards ATK x2, RCV x2.	
Guidance to Sacred Ground	God type cards ATK x3, RCV x1.5.	
Gunma's Ambition	All attribute cards ATK x2, RCV x2 when HP is less than 30%.	
Guts	While your HP is 40% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
Gym Master's Granddaughter	Attacker type cards ATK x1.5, RCV x1.5. All attribute cards ATK x2.5, 25% all damage reduction when reaching 5 combos.	
HAHA! I got you!	ATK x3.5 when HP is less than 20%. While your HP is 50% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
Hailstone of Refusal	Devil type cards ATK x3. 20% Water, Wood, Light & Dark damage reduction.	
Hail Storm Shot	All attribute cards ATK x3 when attacking with Water & Light orb types at the same time.	
Haisui is the True essence of my fist	50% RCV reduction and all attribute cards ATK x3.5. Attacker type cards ATK x1.5 when HP is less than 20%.	
Hallowed Authority	God type cards ATK x2.5, RCV x2.5. ATK x3 for clearing each Light orbs in a cross formation.	
Hand of God X	Change the board to 7x6 size. Increases time limit of orb movement by 10 seconds.	
Handshake of Friendship	20% all damage reduction.	
Happy Halloween!	50% Water & Dark damage reduction.	
Happy New Medje Year	Wood attribute cards ATK x3 when HP is greater than 50%. Matched attribute ATK x1.5 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
Hardened Body	Physical type cards ATK x1.5. 20% Fire, Water, Wood, Light & Dark damage reduction.	
Harley Quinn's Payback	All attribute cards ATK x3 when attacking with Fire & Water orb types at the same time.	
Harvest	Wood attribute & Devil type cards ATK x2.	
Hastega	Increases time limit of orb movement by 3 seconds.	
Hasteja	Healer & God attribute cards ATK x4 when HP is greater than 80%. ATK x3 when HP is less than 79%. Increases time limit of orb movement by 2 seconds.	
Healing Flames	Fire attribute cards ATK x1.5, RCV x1.5. ATK x2 when simultaneously clearing 4 connected Fire orbs. ATK x0.5 for each additional orb, up to ATK x4 at 8 connected orb.	
Healing Prayer	Heal RCV x0.5 as HP after every orbs elimination.	
Healing Song	Heal RCV x1 as HP after every orbs elimination.	
Heat Weapon	Machine type cards ATK x2.5 when HP is full.	
Heaven Dragon Knight's Soul	God type cards ATK x2.5, RCV x2.	
Heavenly Breeze	Healer & God type cards HP x1.25. Healer & God type cards ATK x3.5 when HP is greater than 50%.	
Heavenly Gale	God type cards ATK x1.5, RCV x1.5. 80% all damage reduction when HP is full.	
Heavenly Sun's Domain	All attribute cards ATK x5 when attacking with Fire, Water, Wood, Light & Dark orb types at the same time. Change the board to 7x6 size.	
Heavenly Wind Dragon's Beckoning	Physical & Dragon type cards HP x2, ATK x2. All attribute cards ATK x2 when HP is greater than 50%.	
Heaven's Gate Dance Performance	Physical & Devil type cards HP x1.5, ATK x1.5. Fire attribute cards ATK x5 when HP is greater than 80%.	
Heaven's Soul	God type cards HP x2, ATK x2.	
Hee-hee-hee...	Devil type cards HP x2.	
Hehehe, that's pathetic	Devil type cards ATK x1.5, RCV x1.5. ATK x2 when simultaneously clearing 4 connected Poison or Mortal Poison orbs.	
Heh heh ho!	Water attribute cards ATK x1.5, RCV x1.5.	
Hellfire	Deal ATK x5 damage to all enemies after every orbs elimination. Ignores enemy element, but can be reduced by enemy defense down to 0 damage.	
Hell Howling	Attacker type cards HP x2, ATK x2.	
Hellooo	Machine type cards ATK x1.5, RCV x1.5.	
Hell Phantom Demon's Curse	All attribute cards HP x1.5, ATK x3 when One-Eyed Hell Phantom Demon, Zuoh in the same team.	
Hell's Guillotine	Can no longer clear 4 or less connected orbs. All attribute cards All Stats x2. ATK x2.5 when simultaneously clearing 5 connected Dark orbs. ATK x0.5 for each additional orb, up to ATK x6 at 12 connected orb.	
Hell's Merry-Go-Round	Can no longer clear 4 or less connected orbs. All attribute cards All Stats x2. ATK x3 when simultaneously clearing 6 connected Dark orbs.	
Hell Strike	Attacker type cards ATK x1.35, RCV x1.35. ATK x3 when simultaneously clearing 6 connected Dark orbs.	
Here I go!	All attribute cards ATK x2 when attacking with 2 of following orb types: Water, Wood & Light. ATK x1.5 for each additional orb type, up to ATK x3.5 for all 3 matches.	
Hermit Cycle	Water & Wood attribute cards HP x1.5, ATK x1.5. All attribute cards ATK x5, 25% all damage reduction when attacking with Water and Wood orb types at the same time.	
Hermit Energy	Water attribute cards HP x1.5, ATK x1.5. All attribute cards ATK x4, 25% all damage reduction when attacking with Water and Wood orb types at the same time.	
Hermit Eyes	Wood attribute cards ATK x2, RCV x2. All attribute cards ATK x3.5 when reaching Wood & Water combos.	
Hermit Soul	Wood attribute cards ATK x2, RCV x2. All attribute cards ATK x3 when reaching Wood & Water combos.	
Heroic Strike	Balanced type cards ATK x1.5, RCV x1.5.	
He's finally here.	ATK x3 when simultaneously clearing 6 connected Dark orbs.	
Hey, do you want some?	Healer type cards HP x2.5. ATK x3 when simultaneously clearing 6 connected Heart orbs.	
Hey! How much is my head worth?	Devil type cards HP x2, ATK x2. Devil attribute cards ATK x1.5, RCV x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
Hey is everyone alright?	Wood attribute cards ATK x2. RCV x2.5 when matching exactly 4 connected heart orbs.	
Hey, let's chill out♪	All attribute cards ATK x3.5 when attacking with 3 of following orb types: Water, Wood, Light & Heart. Matched attribute ATK x2 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
Hey, sorry to keep you waiting!	Balanced type cards HP x2, ATK x2.5.	
Hey, what are you doing?	Machine type cards ATK x2. ATK x2, RCV x2 in cooperation mode.	
Hey, what are you looking at?	Dragon type cards HP x1.5, ATK x1.5.	
Hey you, you're in the way	Devil type cards HP x1.5, ATK x1.5, RCV x1.5.	
Hidden Sorcery	All attribute cards ATK x4.5, 25% all damage reduction when attacking with Light and Fire orb types at the same time. Change the board to 7x6 size.	
Hideyoshi's Light Emblem	Light attribute & Physical type cards ATK x2.	
Hien	All attribute cards ATK x2 when attacking with 3 of following orb types: Fire, Water, Wood, Light & Dark. ATK x3.5 when simultaneously clearing 6 connected Fire or Wood orbs.	
High Emerald Cowl	Machine type cards ATK x3 when HP is greater than 50%. 20% Water, Wood, Light & Dark damage reduction.	
High Metal Cowl	Machine type cards ATK x3 when HP is greater than 50%. 20% Fire, Water, Wood & Dark damage reduction.	
High Ruby Cowl	Machine type cards ATK x3 when HP is greater than 50%. 20% Fire, Wood, Light & Dark damage reduction.	
High Sapphire Cowl	Machine type cards ATK x3 when HP is greater than 50%. 20% Fire, Water, Light & Dark damage reduction.	
High Tide Dragon Power	All attribute cards ATK x2 when Achtros in the same team. Matched attribute ATK x2 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
Hisho Hakurei	Attacker type cards HP x1.5, ATK x2.5.	
Hokuto Hyakuretsuken	Attacker type cards ATK x1.2, RCV x1.2. All attribute cards ATK x3.5 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark.	
Hokuto Shinken is Invincible!!	All attribute cards ATK x3.5 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark.	
Hokuto Ujou Hagan Ken	ATK x3 when simultaneously clearing 6 connected Water orbs.	
Hold it right there!	Balanced type cards HP x1.5, RCV x2.	
Holy Beast God's Rally	Wood attribute & Balanced type cards HP x1.5, ATK x1.5, RCV x1.5.	
Holy Forest Barrier	50% Light & Wood damage reduction.	
Holy Light. R	All attribute cards ATK x2.5 when attacking with Fire, Wood & Light orb types at the same time. While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
Holy Mech Liberation	All attribute cards ATK x3 when reaching Wood & Dark combos. ATK x3, reduce damage taken by 35% after matching Heal orbs in a cross formation.	
Holy Night Dance	Healer type cards HP x1.2, ATK x1.2. All attribute cards ATK x4 when attacking with Fire, Water, Wood & Light orb types at the same time.	
Holy Night Dance-Whole Sky	Healer type cards HP x1.5, ATK x1.5. All attribute cards ATK x5 when attacking with Fire, Water, Wood & Light orb types at the same time.	
Holy Night Invitation	God type cards ATK x3.	
Holy Night Jewelry Box	Balanced & God type cards HP x1.5, ATK x1.5. ATK x3 at 5 combos. ATK x0.5 for each additional combo, up to ATK x5 at 9 combos.	
